TIMESTAMP;Tair_Avg;RH_Avg;WS_Avg;SolRad_Out_Avg;Tair_in_1_Avg;RH_in_1_Avg;Sol_in_1_Avg;Par_in_1_Avg;Tair_in_2_Avg;RH_in_2_Avg;Sol_in_2_Avg;Par_in_2_Avg;Tin_Avg;RHin_Avg;Solin_Avg;Par_Avg
2022-08-17 16:20:00;33.61;46.48;3.946;531.8;49.28;16.52;144.5;352.5;52.24;20.12;123.5;291;50.76;18.32;134;321.75
2022-08-17 16:30:00;32.95;47.72;3.776;501;48.19;17.56;98.8;255.8;52.02;19.94;169.1;366.2;50.105;18.75;133.95;311
2022-08-17 16:40:00;32.9;47.61;3.897;469.6;47.57;18.05;108.4;210.3;52.71;18.78;280.5;535.7;50.14;18.415;194.45;373
2022-08-17 16:50:00;32.52;49.62;4.001;436.5;46.78;19.25;130.4;259.9;53.66;18.24;339.5;681.2;50.22;18.745;234.95;470.55
2022-08-17 17:00:00;32.52;49.03;3.555;401.1;46.1;20.19;107.4;258.4;52.62;19.7;303;622.9;49.36;19.945;205.2;440.65
2022-08-17 17:10:00;32.51;48.39;2.968;366.5;45.7;20.29;113.6;221.7;51.09;21.01;88.6;258.3;48.395;20.65;101.1;240
2022-08-17 17:20:00;32.74;47.43;3.363;334.4;45.35;20.62;115.8;223.5;51.64;20.11;224.2;421.7;48.495;20.365;170;322.6
2022-08-17 17:30:00;32.47;47.34;3.838;302.3;44.8;20.93;99.5;202.6;50.88;20.7;204.7;412.8;47.84;20.815;152.1;307.7
2022-08-17 17:40:00;31.93;49.8;3.585;269.6;43.92;22.15;144.5;263.4;49.15;22.52;154.9;321.2;46.535;22.335;149.7;292.3
2022-08-17 17:50:00;31.79;50.1;3.471;236.9;43.1;23.6;129.1;239.6;48.32;23.4;169.1;339.7;45.71;23.5;149.1;289.65
2022-08-17 18:00:00;31.7;50.34;3.759;205.1;42.51;24.45;86.9;177.6;46.67;25.76;135;283.9;44.59;25.105;110.95;230.75
2022-08-17 18:10:00;31.5;52.26;3.463;173.4;41.86;25.84;67.96;146.6;45.57;27.13;96.3;192.6;43.715;26.485;82.13;169.6
2022-08-17 18:20:00;31.31;53.45;2.428;141.4;41.21;27.41;69.11;126;44.44;28.93;100.1;202.1;42.825;28.17;84.605;164.05
2022-08-17 18:30:00;31.2;54.06;2.399;111.1;40.56;28.75;33.16;83.1;43.43;30.58;69.29;139.3;41.995;29.665;51.225;111.2
2022-08-17 18:40:00;30.86;55.08;1.951;59.04;39.69;30.62;19.61;55.59;42.04;32.84;25.21;58.14;40.865;31.73;22.41;56.865
2022-08-17 18:50:00;30.53;55.57;2.387;33.59;38.62;32.48;11.54;41.08;40.66;34.94;18.11;44.2;39.64;33.71;14.825;42.64
2022-08-17 19:00:00;30.3;55.33;2.298;24.41;37.73;33.56;8.36;29.82;39.38;36.95;18.11;32.28;38.555;35.255;13.235;31.05
2022-08-17 19:10:00;30.07;54.83;3.094;15.9;36.93;34.71;4.999;20.11;38.35;38.17;11.02;21.57;37.64;36.44;8.0095;20.84
2022-08-17 19:20:00;29.89;55.29;2.324;7.759;36.11;35.69;0;11.4;37.51;39.34;9.06;12.07;36.81;37.515;4.53;11.735
2022-08-17 19:30:00;29.69;56.1;2.664;1.539;35.51;36.85;0;5.422;36.92;40.26;8.75;5.244;36.215;38.555;4.375;5.333
2022-08-17 19:40:00;29.54;56.83;2.783;0;34.91;38.21;0;1.831;36.29;41.83;1.509;1.769;35.6;40.02;0.7545;1.8
2022-08-17 19:50:00;29.41;57.58;2.389;0;34.44;39.23;0;1.205;35.88;42.87;0;0.8;35.16;41.05;0;1.0025
2022-08-17 20:00:00;29.27;58.89;2.239;0;34.09;40.35;0;0.765;35.45;44.45;0;0.505;34.77;42.4;0;0.635
2022-08-17 20:10:00;29.11;60.63;1.803;0;33.84;41.66;0;0.95;35.19;45.23;0;0.653;34.515;43.445;0;0.8015
2022-08-17 20:20:00;28.94;61.8;1.683;0;33.61;42.82;0;0.857;34.95;46.36;0;0.569;34.28;44.59;0;0.713
2022-08-17 20:30:00;28.81;63.09;1.653;0;33.33;44.25;0;0.556;34.81;46.95;0;1.011;34.07;45.6;0;0.7835
2022-08-17 20:40:00;28.69;64.9;1.886;0;33.09;45.61;0;0.742;34.51;48.93;0;0.842;33.8;47.27;0;0.792
2022-08-17 20:50:00;28.57;66.2;1.517;0;32.92;46.77;0;1.02;34.23;50.31;0;0.611;33.575;48.54;0;0.8155
2022-08-17 21:00:00;28.46;66.9;1.201;0;32.78;47.72;0;0.834;34.01;51.48;0;0.8;33.395;49.6;0;0.817
2022-08-17 21:10:00;28.3;67.27;0.537;0;32.49;49.1;0;0.95;33.9;51.55;0;0.864;33.195;50.325;0;0.907
2022-08-17 21:20:00;27.98;67.35;0.08;0;32.22;49.63;0;0.927;33.83;51.51;0;0.569;33.025;50.57;0;0.748
2022-08-17 21:30:00;27.65;67.91;0.074;0;31.93;50.02;0;0.602;33.6;51.97;0;0.716;32.765;50.995;0;0.659
2022-08-17 21:40:00;27.5;68.27;0.971;0;31.68;50.11;0;0.579;33.34;52.29;0;0.821;32.51;51.2;0;0.7
2022-08-17 21:50:00;27.4;67.72;0.363;0;31.59;50.1;0;0.788;33.16;52.44;0;0.821;32.375;51.27;0;0.8045
2022-08-17 22:00:00;27;68.25;0.424;0;31.26;50.65;0;0.881;32.9;52.5;0;0.8;32.08;51.575;0;0.8405
2022-08-17 22:10:00;26.47;69.15;0.147;0;30.93;51.05;0;0.533;32.51;53.16;0;0.737;31.72;52.105;0;0.635
2022-08-17 22:20:00;26.06;69.78;0.231;0;30.56;51.23;0;0.672;32.07;53.5;0;0.674;31.315;52.365;0;0.673
2022-08-17 22:30:00;25.86;69.84;0.002;0;30.27;51.07;0;0.649;31.82;53.3;0;0.779;31.045;52.185;0;0.714
2022-08-17 22:40:00;25.78;69.93;0;0;29.92;51.89;0;0.811;31.54;53.7;0;0.716;30.73;52.795;0;0.7635
2022-08-17 22:50:00;25.66;69.89;0.014;0;29.59;52.37;0;0.904;31.14;54.6;0;0.421;30.365;53.485;0;0.6625
2022-08-17 23:00:00;25.53;70.33;0.177;0;29.4;52.77;0;0.603;30.92;54.58;0;0.948;30.16;53.675;0;0.7755
2022-08-17 23:10:00;25.42;70.82;0.013;0;29.11;54.46;0;0.672;30.58;56.25;0;0.8;29.845;55.355;0;0.736
2022-08-17 23:20:00;25.17;70.78;0.013;0;28.89;53.91;0;0.626;30.28;56.39;0;0.779;29.585;55.15;0;0.7025
2022-08-17 23:30:00;25.04;71.09;0.001;0;28.75;53.95;0;0.533;30.19;55.92;0;0.99;29.47;54.935;0;0.7615
2022-08-17 23:40:00;24.92;71.02;0;0;28.53;54.52;0;0.533;29.98;56.49;0;0.653;29.255;55.505;0;0.593
2022-08-17 23:50:00;24.76;70.67;0.002;0;28.4;53.65;0;0.44;29.87;55.79;0;0.864;29.135;54.72;0;0.652
2022-08-18 00:00:00;24.59;70.01;0;0;28.36;52.26;0;0.533;29.61;55.6;0;0.885;28.985;53.93;0;0.709
2022-08-18 00:10:00;24.49;69.4;0.059;0;28.18;51.91;0;0.649;29.45;55.08;0;0.695;28.815;53.495;0;0.672
2022-08-18 00:20:00;24.48;68.61;0.001;0;28.12;51.38;0;0.649;29.42;54.31;0;0.779;28.77;52.845;0;0.714
2022-08-18 00:30:00;24.48;68.47;0.001;0;28.05;51.35;0;0.788;29.49;54;0;0.506;28.77;52.675;0;0.647
2022-08-18 00:40:00;24.43;68.22;0.028;0;27.96;51.44;0;0.626;29.37;54.12;0;0.927;28.665;52.78;0;0.7765
2022-08-18 00:50:00;24.37;68.18;0.063;0;27.84;51.57;0;0.788;29.31;53.76;0;0.527;28.575;52.665;0;0.6575
2022-08-18 01:00:00;24.37;68.1;0.454;0;27.76;51.66;0;0.533;29.26;54.08;0;0.906;28.51;52.87;0;0.7195
2022-08-18 01:10:00;24.19;68.71;0.004;0;27.56;52.5;0;0.626;28.96;54.97;0;0.906;28.26;53.735;0;0.766
2022-08-18 01:20:00;23.97;69.7;0.007;0;27.37;53.23;0;0.881;28.75;55.86;0;0.463;28.06;54.545;0;0.672
2022-08-18 01:30:00;23.88;70.25;0.006;0;27.19;53.7;0;0.718;28.5;56.55;0;0.758;27.845;55.125;0;0.738
2022-08-18 01:40:00;23.82;70.69;0;0;27.15;53.64;0;0.695;28.48;56.11;0;0.716;27.815;54.875;0;0.7055
2022-08-18 01:50:00;23.78;70.99;0.003;0;27.09;54.21;0;0.788;28.42;56.51;0;0.59;27.755;55.36;0;0.689
2022-08-18 02:00:00;23.76;71.28;0;0;26.99;54.56;0;0.742;28.42;56.46;0;0.59;27.705;55.51;0;0.666
2022-08-18 02:10:00;23.72;71.38;0.019;0;27.05;54.27;0;0.556;28.29;57.17;0;0.779;27.67;55.72;0;0.6675
2022-08-18 02:20:00;23.61;71.77;0.2;0;26.88;55.56;0;1.02;28.24;57.36;0;0.463;27.56;56.46;0;0.7415
2022-08-18 02:30:00;23.45;73.24;0.232;0;26.68;56.87;0;0.834;28.07;58.61;0;0.379;27.375;57.74;0;0.6065
2022-08-18 02:40:00;23.32;74.93;0.468;0;26.55;57.72;0;0.626;27.86;60.03;0;0.906;27.205;58.875;0;0.766
2022-08-18 02:50:00;23.27;75.5;0.285;0;26.41;58.31;0;0.765;27.76;60.67;0;0.843;27.085;59.49;0;0.804
2022-08-18 03:00:00;23.26;76.18;0.2;0;26.22;59.01;0;0.719;27.55;61.6;0;0.737;26.885;60.305;0;0.728
2022-08-18 03:10:00;23.32;77.18;0.157;0;26.3;58.91;0;0.765;27.52;61.95;0;0.737;26.91;60.43;0;0.751
2022-08-18 03:20:00;23.27;78.12;0.016;0;26.3;60.2;0;0.718;27.53;62.81;0;0.758;26.915;61.505;0;0.738
2022-08-18 03:30:00;23.16;78.16;0.12;0;26.07;60.9;0;0.834;27.44;63.29;0;0.822;26.755;62.095;0;0.828
2022-08-18 03:40:00;23.16;78.04;0.194;0;26;60.92;0;0.487;27.25;63.97;0;1.053;26.625;62.445;0;0.77
2022-08-18 03:50:00;23.03;78.42;0.017;0;25.81;61.74;0;0.672;27.03;64.7;0;0.716;26.42;63.22;0;0.694
2022-08-18 04:00:00;22.94;78.83;0.333;0;25.85;60.83;0;0.765;27.02;64.34;0;0.632;26.435;62.585;0;0.6985
2022-08-18 04:10:00;22.9;78.78;0.654;0;25.87;60.86;0;0.533;27.11;63.47;0;0.632;26.49;62.165;0;0.5825
2022-08-18 04:20:00;22.74;78.58;0;0;25.71;61.41;0;0.695;27.04;63.99;0;0.758;26.375;62.7;0;0.7265
2022-08-18 04:30:00;22.62;78.71;0.233;0;25.59;61.05;0;0.672;26.89;63.87;0;0.695;26.24;62.46;0;0.6835
2022-08-18 04:40:00;22.51;78.76;0.145;0;25.41;61.76;0;0.626;26.79;64.14;0;0.906;26.1;62.95;0;0.766
2022-08-18 04:50:00;22.44;78.88;0.194;0;25.35;61.44;0;0.649;26.61;64.49;0;0.948;25.98;62.965;0;0.7985
2022-08-18 05:00:00;22.3;79.73;0.26;0;25.21;62.28;0;0.695;26.55;64.59;0;0.653;25.88;63.435;0;0.674
2022-08-18 05:10:00;22.25;80.2;0.427;0;25.14;62.2;0;0.533;26.53;64.69;0;0.843;25.835;63.445;0;0.688
2022-08-18 05:20:00;22.28;79.42;0.277;0;25.21;61.49;0;0.811;26.44;64.7;0;0.716;25.825;63.095;0;0.7635
2022-08-18 05:30:00;22.13;79.11;0.304;0;25.1;61.65;0;0.556;26.49;63.97;0;0.737;25.795;62.81;0;0.6465
2022-08-18 05:40:00;21.92;79.13;0.057;0;24.89;61.91;0;1.182;26.28;64.75;0.906;1.053;25.585;63.33;0.453;1.1175
2022-08-18 05:50:00;21.82;78.86;0.138;0.05;24.74;61.6;0;2.943;26.06;64.92;7.7;3.139;25.4;63.26;3.85;3.041
2022-08-18 06:00:00;21.74;78.79;0;3.585;24.63;61.56;0.096;7.278;25.84;64.92;9.06;8.3;25.235;63.24;4.578;7.789
2022-08-18 06:10:00;21.66;78.09;0;10.09;24.57;60.23;5.574;13.26;25.86;63.75;9.06;14.94;25.215;61.99;7.317;14.1
2022-08-18 06:20:00;21.72;77.67;0.02;17.01;24.59;59.87;6.247;20.65;25.87;63.23;9.06;23.47;25.23;61.55;7.6535;22.06
2022-08-18 06:30:00;21.84;76.42;0.002;33.05;24.68;58.74;11.53;28.41;26.02;61.72;16.31;34.76;25.35;60.23;13.92;31.585
2022-08-18 06:40:00;22.11;75.6;0.026;38.53;24.89;57.93;15.95;36.76;26.25;60.83;18.12;44.49;25.57;59.38;17.035;40.625
2022-08-18 06:50:00;22.36;74.95;0.001;82;25.12;57.49;18.36;43.66;26.64;59.81;25.97;55.82;25.88;58.65;22.165;49.74
2022-08-18 07:00:00;22.61;73.92;0;130.1;25.45;56.42;23.45;52.63;27.05;58.82;27.78;66.9;26.25;57.62;25.615;59.765
2022-08-18 07:10:00;22.98;73.74;0;169.1;25.96;54.75;28.83;61.41;27.94;56.22;48.46;103.6;26.95;55.485;38.645;82.505
2022-08-18 07:20:00;23.57;72.7;0.151;176;26.69;53.02;28.83;70.06;29.78;51.65;64.32;144.7;28.235;52.335;46.575;107.38
2022-08-18 07:30:00;24.3;70.9;0.066;208.6;27.51;51.35;33.54;80.3;31.06;49.46;73.38;161.3;29.285;50.405;53.46;120.8
2022-08-18 07:40:00;25.17;70.25;1.16;257;28.43;50.12;46.04;100.3;32.54;47.06;103.4;216.5;30.485;48.59;74.72;158.4
2022-08-18 07:50:00;25.8;69.62;1.049;303.6;29.59;47.93;74.78;149.7;34.18;45.65;107.5;226.5;31.885;46.79;91.14;188.1
2022-08-18 08:00:00;26.34;67.78;0.595;337.1;32.65;34.84;223.6;426;34.72;45.37;94.4;208.3;33.685;40.105;159;317.15
2022-08-18 08:10:00;26.87;66.6;0.753;372.1;36.75;27.65;250;478.6;35.98;42.84;108.1;233.7;36.365;35.245;179.05;356.15
2022-08-18 08:20:00;27.85;64.11;0.456;404.8;39.11;25.27;167.9;372.4;37.25;40.54;114.9;257.1;38.18;32.905;141.4;314.75
2022-08-18 08:30:00;28.79;63.45;0.639;436.8;40.22;27.67;294.3;512;38.95;37.9;101;237.1;39.585;32.785;197.65;374.55
2022-08-18 08:40:00;29.14;62.81;0.985;469.2;41.63;22.98;301.4;582.2;40.22;36.64;112.9;251.2;40.925;29.81;207.15;416.7
2022-08-18 08:50:00;29.4;62.05;0.997;504;43.4;22.32;231.3;504.2;41.26;35.34;97.7;243.2;42.33;28.83;164.5;373.7
2022-08-18 09:00:00;29.98;60.55;0.655;536;43.51;24.24;146.3;318.4;42.03;34.32;79.09;197.4;42.77;29.28;112.695;257.9
2022-08-18 09:10:00;30.5;58.24;0.937;566.7;43.25;24.87;114.8;254.9;42.74;33.25;132.1;275.4;42.995;29.06;123.45;265.15
2022-08-18 09:20:00;30.86;56.79;0.845;596;44.32;22.32;107.7;236.7;44.34;30.68;183.2;384;44.33;26.5;145.45;310.35
2022-08-18 09:30:00;31.24;56.05;1.004;626;47.52;16.48;274.2;441.3;47.54;26.71;321.6;727.1;47.53;21.595;297.9;584.2
2022-08-18 09:40:00;31.18;56.27;1.682;655.1;48.91;15.87;474.8;866;49.05;25.58;439.4;850;48.98;20.725;457.1;858
2022-08-18 09:50:00;31.11;55.65;1.555;681.4;50.33;14.11;411;788.8;50.36;24.24;548.6;1093;50.345;19.175;479.8;940.9
2022-08-18 10:00:00;31.18;54.54;1.732;706.4;50.38;14.58;523.8;936;51.75;22.91;576.5;1152;51.065;18.745;550.15;1044
2022-08-18 10:10:00;31.31;51.77;1.839;728.1;51.22;12.58;550;1050;52.77;21.61;574.1;1165;51.995;17.095;562.05;1107.5
2022-08-18 10:20:00;31.71;51.36;1.705;752.1;51.94;11.82;571.8;1053;53.29;20.59;430.6;959;52.615;16.205;501.2;1006
2022-08-18 10:30:00;32.05;50.5;1.903;773.5;52.67;11.55;389.8;1041;52.96;20.73;589;1159;52.815;16.14;489.4;1100
2022-08-18 10:40:00;32.18;49.44;1.928;792.5;52.38;12.86;438.5;616.1;53.22;20.31;405.7;1056;52.8;16.585;422.1;836.05
2022-08-18 10:50:00;32.56;47.83;2.113;812;52.05;12.33;616.9;999;53.11;19.81;624.2;1096;52.58;16.07;620.55;1047.5
2022-08-18 11:00:00;32.84;46.66;1.775;828;53.25;11.14;634.6;1159;54.06;18.95;636.2;1329;53.655;15.045;635.4;1244
2022-08-18 11:10:00;33.19;45.61;2.185;844;53.78;11.19;652.7;1180;55.01;17.93;645.2;1357;54.395;14.56;648.95;1268.5
2022-08-18 11:20:00;33.59;40.44;1.945;858;53.77;11.16;666.3;1223;55.59;16.83;496.9;1128;54.68;13.995;581.6;1175.5
2022-08-18 11:30:00;34.11;37.97;1.923;868;53.68;10.97;673.7;1240;56.21;15.41;691;1362;54.945;13.19;682.35;1301
2022-08-18 11:40:00;34.28;37.52;1.794;879;53.65;11.01;540.3;1245;57.07;14.57;712.6;1491;55.36;12.79;626.45;1368
2022-08-18 11:50:00;35.27;35.7;1.734;888;53.57;10.79;700.5;981;58.03;13.92;702.5;1512;55.8;12.355;701.5;1246.5
2022-08-18 12:00:00;35.79;35.06;1.175;894;54.11;10.61;713.5;1333;58.86;13.33;712.9;1495;56.485;11.97;713.2;1414
2022-08-18 12:10:00;37.12;29.76;1.569;902;54.7;9.85;456.5;1322;59.76;12.22;723.1;1566;57.23;11.035;589.8;1444
2022-08-18 12:20:00;38.01;30.42;1.798;907;54.63;9.57;386.9;917;60.37;11.68;725.6;1547;57.5;10.625;556.25;1232
2022-08-18 12:30:00;38.01;32.77;1.747;906;54.79;9.96;763.6;868;60.3;12.4;609.7;1535;57.545;11.18;686.65;1201.5
2022-08-18 12:40:00;37.61;38.03;2.002;907;55.69;10.44;746.4;1353;60.21;13.44;709.5;1316;57.95;11.94;727.95;1334.5
2022-08-18 12:50:00;36.43;38.7;1.664;907;55.95;11.11;760.1;1362;60.55;13.88;726.4;1574;58.25;12.495;743.25;1468
2022-08-18 13:00:00;36.51;33.04;1.868;903;55.83;10;470.6;1294;61;12.41;698;1491;58.415;11.205;584.3;1392.5
2022-08-18 13:10:00;37.4;29.93;1.539;902;55.98;9.15;789.4;971;61.3;12.36;714.8;1558;58.64;10.755;752.1;1264.5
2022-08-18 13:20:00;37.77;28.91;2.012;897;56.63;8.4;774.6;1458;59.72;12.87;161.5;961;58.175;10.635;468.05;1209.5
2022-08-18 13:30:00;37.77;29.41;1.877;890;56.97;8.28;773.9;1439;61.38;11.95;617.1;772.4;59.175;10.115;695.5;1105.7
2022-08-18 13:40:00;37.7;27.63;1.699;879;57.19;7.96;770;1428;62.35;11.09;684.4;1490;59.77;9.525;727.2;1459
2022-08-18 13:50:00;37.61;28.01;2.082;868;57.28;7.565;758.8;1407;61.9;11.26;495.3;999;59.59;9.4125;627.05;1203
2022-08-18 14:00:00;37.72;27.29;1.686;857;57.2;7.61;761.9;1396;62.99;10.83;686.1;1520;60.095;9.22;724;1458
2022-08-18 14:10:00;38.33;25.42;1.964;835;57.05;7.329;447.4;1312;63.92;10.3;663.4;1457;60.485;8.8145;555.4;1384.5
2022-08-18 14:20:00;38.26;27.32;2.156;810;57.1;7.345;711.2;862;64.02;10.49;639;1388;60.56;8.9175;675.1;1125
2022-08-18 14:30:00;38.17;27.2;1.691;800;56.96;7.719;691.1;1199;64.02;10.75;628.9;1371;60.49;9.2345;660;1285
2022-08-18 14:40:00;38.49;24.51;2.008;776.1;56.86;7.337;659.6;1197;64.18;10.37;611.1;1323;60.52;8.8535;635.35;1260
2022-08-18 14:50:00;38.39;26.14;1.791;757.4;56.75;7.245;451.9;966;62.46;10.81;420.4;1085;59.605;9.0275;436.15;1025.5
2022-08-18 15:00:00;38.03;28.91;2.318;744.9;56.73;7.879;602.2;960;62.48;11.11;389.5;727.6;59.605;9.4945;495.85;843.8
2022-08-18 15:10:00;37.59;29.4;2.559;689.4;56.65;8.08;460.5;981;63.49;10.94;521.7;975;60.07;9.51;491.1;978
2022-08-18 15:20:00;37.24;28.42;2.178;655.5;56.85;8.08;563.6;847;63.08;11.03;506.6;991;59.965;9.555;535.1;919
2022-08-18 15:30:00;37.43;24.73;2.714;659.3;56.93;7.415;568.6;975;62.86;10.57;502.4;976;59.895;8.9925;535.5;975.5
2022-08-18 15:40:00;37.38;24.24;2.834;632;56.49;6.933;572.7;958;61.37;10.55;374.1;781.7;58.93;8.7415;473.4;869.85
2022-08-18 15:50:00;37.2;25.76;1.873;606.2;55.46;7.425;475.2;880;60.95;10.57;466.3;885;58.205;8.9975;470.75;882.5
2022-08-18 16:00:00;37.5;27.49;2.293;582.5;54.84;7.91;444.9;715.7;59.63;11.47;226.3;536.9;57.235;9.69;335.6;626.3
2022-08-18 16:10:00;37.45;28.87;1.902;553.4;53.8;8.99;338;610.6;58.76;12.95;115.2;288.1;56.28;10.97;226.6;449.35
2022-08-18 16:20:00;37.69;29.17;2.043;522.2;53.28;9.51;134.4;316.6;57.15;14.15;122.6;294.6;55.215;11.83;128.5;305.6
2022-08-18 16:30:00;37.42;30.24;1.938;488.2;52.42;10.07;101.5;254.6;56.55;14.56;162.3;350.9;54.485;12.315;131.9;302.75
2022-08-18 16:40:00;37.2;29.73;1.927;454.5;52.02;10.21;113.9;221.6;57.23;13.81;266.6;501.8;54.625;12.01;190.25;361.7
2022-08-18 16:50:00;36.96;27.57;2.105;423.2;51.3;10.19;130.4;261.5;58.02;12.89;340.6;652;54.66;11.54;235.5;456.75
2022-08-18 17:00:00;36.81;27.25;2.257;392.6;50.76;9.88;106.7;244.6;56.72;13.33;296;589.7;53.74;11.605;201.35;417.15
2022-08-18 17:10:00;36.51;28.58;1.806;357.5;50.11;10.27;116.8;219.4;55.44;14.06;83.3;219.2;52.775;12.165;100.05;219.3
2022-08-18 17:20:00;36.33;29.3;2.596;320.6;49.33;10.81;120.5;222.2;55.54;14.05;231.1;418.9;52.435;12.43;175.8;320.55
2022-08-18 17:30:00;35.91;30.19;2.227;289.7;48.54;11.7;100.9;201.3;54.73;14.81;212.7;396.8;51.635;13.255;156.8;299.05
2022-08-18 17:40:00;35.62;30.89;2.211;262.7;47.52;12.75;120.9;231.8;52.99;16.26;151.7;301.1;50.255;14.505;136.3;266.45
2022-08-18 17:50:00;35.51;31.14;1.993;232;46.65;13.76;128.8;228.6;51.84;17.05;169.7;323.3;49.245;15.405;149.25;275.95
2022-08-18 18:00:00;35.41;30.77;1.964;202;46.06;14.26;89;172.3;50.33;18.38;128;263.4;48.195;16.32;108.5;217.85
2022-08-18 18:10:00;35.3;30.41;1.639;165.5;45.53;14.47;63.35;131.2;49.66;18.52;105.8;192.2;47.595;16.495;84.575;161.7
2022-08-18 18:20:00;35.25;29.96;1.658;132.3;44.83;15;98.2;140.4;48.37;19.43;98;181.3;46.6;17.215;98.1;160.85
2022-08-18 18:30:00;35.03;29.87;1.394;100.7;44.24;15.38;37.68;77.81;47.12;19.74;66.87;120.2;45.68;17.56;52.275;99.005
2022-08-18 18:40:00;34.69;30.79;0.987;53.62;43.14;16.83;18.94;51.18;45.43;21.41;22.79;53.45;44.285;19.12;20.865;52.315
2022-08-18 18:50:00;34.29;31.34;1.432;26.68;41.87;18.18;9.9;38.28;43.76;22.9;18.11;41.28;42.815;20.54;14.005;39.78
2022-08-18 19:00:00;33.93;32.06;1.056;18.74;40.78;19.37;5.768;28.25;42.67;24.31;16.3;30.16;41.725;21.84;11.034;29.205
2022-08-18 19:10:00;33.57;32.48;0.666;9.85;39.7;20.74;1.25;17.87;41.46;26.04;9.06;19.02;40.58;23.39;5.155;18.445
2022-08-18 19:20:00;33.25;32.96;1.047;2.728;38.88;21.55;0;9.59;40.66;26.67;9.06;9.5;39.77;24.11;4.53;9.545
2022-08-18 19:30:00;32.92;33.52;0.939;0;38.2;22.43;0;4.101;40.04;27.47;7.397;4.044;39.12;24.95;3.6985;4.0725
2022-08-18 19:40:00;32.51;34.74;0.432;0;37.47;23.63;0;1.298;39.24;28.15;0;2.127;38.355;25.89;0;1.7125
2022-08-18 19:50:00;32.03;35.68;0.96;0;36.75;24.68;0;0.996;38.46;29.31;0;0.842;37.605;26.995;0;0.919
2022-08-18 20:00:00;31.93;35.4;0.607;0;36.39;24.98;0;0.718;38.17;29.75;0;0.8;37.28;27.365;0;0.759
2022-08-18 20:10:00;31.71;36.3;0.269;0;35.99;25.66;0;0.95;37.76;30.15;0;0.421;36.875;27.905;0;0.6855
2022-08-18 20:20:00;31.13;37.48;0.131;0;35.54;26.51;0;0.718;37.2;31.67;0;0.842;36.37;29.09;0;0.78
2022-08-18 20:30:00;30.3;39.61;0.003;0;34.96;27.36;0;0.742;36.68;32.16;0;0.758;35.82;29.76;0;0.75
2022-08-18 20:40:00;29.61;40.84;0.086;0;34.33;28.15;0;0.881;36.1;32.44;0;0.484;35.215;30.295;0;0.6825
2022-08-18 20:50:00;28.99;42.91;0.903;0;33.86;28.73;0;0.695;35.57;32.5;0;0.674;34.715;30.615;0;0.6845
2022-08-18 21:00:00;28.49;43.9;0.898;0;33.5;29.07;0;0.742;35.17;33.93;0;0.821;34.335;31.5;0;0.7815
2022-08-18 21:10:00;27.95;45.78;0.422;0;33.08;29.95;0;0.533;34.72;34.34;0;0.611;33.9;32.145;0;0.572
2022-08-18 21:20:00;27.48;47;0.4;0;32.61;30.88;0;0.672;34.26;34.25;0;0.716;33.435;32.565;0;0.694
2022-08-18 21:30:00;27.27;47.35;0.305;0;32.21;31.62;0;0.672;33.91;34.94;0;0.737;33.06;33.28;0;0.7045
2022-08-18 21:40:00;27.12;48.15;0.912;0;31.94;31.96;0;0.718;33.49;35.5;0;0.737;32.715;33.73;0;0.7275
2022-08-18 21:50:00;27.17;47.12;0.695;0;31.91;31.76;0;0.603;33.51;35.07;0;0.716;32.71;33.415;0;0.6595
2022-08-18 22:00:00;26.83;49.17;0.223;0;31.61;32.85;0;0.649;33.24;35.86;0;0.737;32.425;34.355;0;0.693
2022-08-18 22:10:00;26.39;50.79;0.138;0;31.2;33.89;0;0.718;32.87;36.89;0;0.653;32.035;35.39;0;0.6855
2022-08-18 22:20:00;26.11;51.21;0.026;0;30.79;34.76;0;0.857;32.49;37.87;0;0.569;31.64;36.315;0;0.713
2022-08-18 22:30:00;26.06;50.69;0.002;0;30.49;35.34;0;0.672;32.12;38.56;0;0.653;31.305;36.95;0;0.6625
2022-08-18 22:40:00;26.06;50.72;0.027;0;30.25;35.79;0;0.742;31.79;38.99;0;0.8;31.02;37.39;0;0.771
2022-08-18 22:50:00;25.95;51.76;0.579;0;30.07;36.1;0;0.417;31.56;39.33;0;0.885;30.815;37.715;0;0.651
2022-08-18 23:00:00;25.84;52.15;0.16;0;29.94;36.58;0;0.765;31.4;39.9;0;0.632;30.67;38.24;0;0.6985
2022-08-18 23:10:00;25.67;53.37;0.043;0;29.74;37.26;0;0.765;31.17;41.32;0;0.611;30.455;39.29;0;0.688
2022-08-18 23:20:00;25.64;53.77;0.003;0;29.6;37.85;0;0.857;31.01;42.11;0;0.4;30.305;39.98;0;0.6285
2022-08-18 23:30:00;25.59;53.51;0.024;0;29.45;38.39;0;0.765;31;41.61;0;0.59;30.225;40;0;0.6775
2022-08-18 23:40:00;25.6;52.93;0.034;0;29.46;37.86;0;0.742;30.84;42.08;0;0.821;30.15;39.97;0;0.7815
2022-08-18 23:50:00;25.65;52.91;0.055;0;29.31;38.41;0;0.649;30.87;42.25;0;0.611;30.09;40.33;0;0.63
2022-08-19 00:00:00;25.64;53.17;0.013;0;29.3;38.13;0;0.672;30.72;42.64;0;0.59;30.01;40.385;0;0.631
